Date,stock_returns,Close,return,strat_return,bnh_return,position,strategy,buy_n_hold,Predictions
2005-01-25,0.004004325825724964,1168.4100341796875,0.004004325825724964,,,0,1.0,1.0,1167.0908
2005-01-26,0.0048441146034394755,1174.0699462890625,0.0048441146034394755,0.0048441146034394755,0.0048441146034394755,0,1.0,1.0048441146034395,1162.8153
2005-01-27,0.0004089215813589675,1174.550048828125,0.0004089215813589675,0.0004089215813589675,0.0004089215813589675,0,1.0,1.0052550170478023,1162.715
2005-01-28,-0.0027159876922616677,1171.3599853515625,-0.0027159876922616677,-0.0027159876922616677,-0.0027159876922616677,0,1.0,1.0025247567939162,1164.4666
2005-01-31,0.008460280617075266,1181.27001953125,0.008460280617075266,0.008460280617075266,0.008460280617075266,0,1.0,1.0110063975619579,1165.6189
2005-02-01,0.006890900906523889,1189.4100341796875,0.006890900906523889,0.006890900906523889,0.006890900906523889,0,1.0,1.017973142463419,1167.9584
2005-02-02,0.003177968167360712,1193.18994140625,0.003177968167360712,0.003177968167360712,0.003177968167360712,0,1.0,1.021208228705396,1172.5153
2005-02-03,-0.002765634073250145,1189.8900146484375,-0.002765634073250145,-0.002765634073250145,-0.002765634073250145,0,1.0,1.018383940432205,1177.8159
2005-02-04,0.01104304976651127,1203.030029296875,0.01104304976651127,0.01104304976651127,0.01104304976651127,0,1.0,1.0296300049678138,1181.7107
2005-02-07,-0.0010889658294861437,1201.719970703125,-0.0010889658294861437,-0.0010889658294861437,-0.0010889658294861437,0,1.0,1.0285087730753901,1187.304
2005-02-08,0.00048270656986804106,1202.300048828125,0.00048270656986804106,0.00048270656986804106,0.00048270656986804106,0,1.0,1.0290052410173205,1191.594
2005-02-09,-0.00857527919407397,1191.989990234375,-0.00857527919407397,-0.009575279194073971,-0.00857527919407397,1,1.0,1.0201812337834315,1194.4634
2005-02-10,0.004211461146802931,1197.010009765625,0.004211461146802931,0.0032114611468029306,0.004211461146802931,0,1.003211461146803,1.024477687412208,1194.9191
2005-02-11,0.00692562217096504,1205.300048828125,0.00692562217096504,0.00692562217096504,0.00692562217096504,0,1.003211461146803,1.0315728327978089,1195.738
2005-02-14,0.0006968935420927913,1206.1400146484375,0.0006968935420927913,0.0006968935420927913,0.0006968935420927913,0,1.003211461146803,1.0322917292431841,1196.717
2005-02-15,0.0032997665448568636,1210.1199951171875,0.0032997665448568636,0.0032997665448568636,0.0032997665448568636,0,1.003211461146803,1.0356980509558733,1197.1703
2005-02-16,0.00018177594289214838,1210.3399658203125,0.00018177594289214838,0.00018177594289214838,0.00018177594289214838,0,1.003211461146803,1.0358863159456373,1198.2397
2005-02-17,-0.007923365410653749,1200.75,-0.007923365410653749,-0.00892336541065375,-0.007923365410653749,1,1.003211461146803,1.027678610140504,1200.7393
2005-02-18,0.0006995343079845284,1201.5899658203125,0.0006995343079845284,-0.0003004656920154716,0.0006995343079845284,0,1.0029100305208918,1.028397506585879,1200.7927
2005-02-22,-0.014505723363565037,1184.1600341796875,-0.014505723363565037,-0.015505723363565038,-0.014505723363565037,1,1.0029100305208918,1.0134798568475643,1200.557
