Date,stock_returns,Close,return,strat_return,bnh_return,position,strategy,buy_n_hold,Predictions
2004-12-28,0.001870276745449928,3824.830078125,0.001870276745449928,,,1,1.0,1.00187027674545,4764.484
2004-12-29,0.0006091339841995946,3827.159912109375,0.0006091339841995946,0.0006091339841995946,0.0006091339841995946,1,1.0006091339841996,1.002480549978775,4764.473
2004-12-30,0.00020642959286876206,3827.949951171875,0.00020642959286876206,0.00020642959286876206,0.00020642959286876206,1,1.0008156893203488,1.002687491630566,4764.4673
2004-12-31,-0.0017738056006769698,3821.159912109375,-0.0017738056006769698,-0.0017738056006769698,-0.0017738056006769698,1,0.999040436845387,1.000908918942183,4764.4487
2005-01-03,0.00903391125345343,3855.679931640625,0.00903391125345343,0.00903391125345343,0.00903391125345343,1,1.0080656794904597,1.0099510412886967,4764.469
2005-01-04,0.001976335516070016,3863.300048828125,0.001976335516070016,0.001976335516070016,0.001976335516070016,1,1.010057955495368,1.0119470434010875,4764.4834
2005-01-05,-0.00878522014269778,3829.360107421875,-0.00878522014269778,-0.00878522014269778,-0.00878522014269778,1,1.001184373999458,1.003056865852057,4764.5063
2005-01-06,0.007082090032304089,3856.47998046875,0.007082090032304089,0.007082090032304089,0.007082090032304089,1,1.0082748518750582,1.0101606048835419,4764.5396
2005-01-07,0.0055698410409326105,3877.9599609375,0.0055698410409326105,0.0055698410409326105,0.0055698410409326105,1,1.013890782525572,1.0157870388785555,4764.5513
2005-01-10,-3.607375515324307e-05,3877.820068359375,-3.607375515324307e-05,-3.607375515324307e-05,-3.607375515324307e-05,1,1.013854207677731,1.015750395625627,4764.567
2005-01-11,-0.0074346095529898015,3848.989990234375,-0.0074346095529898015,-0.0074346095529898015,-0.0074346095529898015,1,1.0063165974999912,1.0081986880308555,4764.611
2005-01-12,-0.00853473190099141,3816.139892578125,-0.00853473190099141,-0.00853473190099141,-0.00853473190099141,1,0.997727955132811,0.999593982525581,4764.608
2005-01-13,0.004709003168017922,3834.110107421875,0.004709003168017922,0.004709003168017922,0.004709003168017922,1,1.0024262592343514,1.0043010737560256,4764.6006
2005-01-14,0.005344131926391826,3854.60009765625,0.005344131926391826,0.005344131926391826,0.005344131926391826,1,1.007783357410179,1.0096681911879948,4764.5923
2005-01-17,0.00696306830021598,3881.43994140625,0.00696306830021598,0.00696306830021598,0.00696306830021598,1,1.0148006217596472,1.0166985797637924,4764.548
2005-01-18,-0.0016540052073236167,3875.02001953125,-0.0016540052073236167,-0.0016540052073236167,-0.0016540052073236167,1,1.0131221362468616,1.0150169550185846,4764.5596
2005-01-19,-0.0015509622493129482,3869.010009765625,-0.0015509622493129482,-0.0015509622493129482,-0.0015509622493129482,1,1.0115508220595995,1.0134427020389383,4764.5864
2005-01-20,-0.006867407500190104,3842.43994140625,-0.006867407500190104,-0.006867407500190104,-0.006867407500190104,1,1.0046040903573639,1.0064829780259432,4764.598
2005-01-21,0.0030579528058152228,3854.18994140625,0.0030579528058152228,0.0030579528058152228,0.0030579528058152228,1,1.0076761222542057,1.009560755472603,4764.556
2005-01-24,-0.0014218241840854295,3848.7099609375,-0.0014218241840854295,-0.0014218241840854295,-0.0014218241840854295,1,1.0062433839738592,1.0081253375751684,4764.556
2005-01-25,0.008660064921307109,3882.0400390625,0.008660064921307109,0.008660064921307109,0.008660064921307109,1,1.0149575170057086,1.016855768447384,4764.605
2005-01-26,-0.0005718567250174722,3879.820068359375,-0.0005718567250174722,-0.0005718567250174722,-0.0005718567250174722,1,1.0143771067240017,1.0162742726378247,4764.623
2005-01-27,0.002984631704653129,3891.39990234375,0.002984631704653129,0.002984631704653129,0.002984631704653129,1,1.0174046487972044,1.0193074770525627,4764.615
2005-01-28,-0.005409314184034897,3870.35009765625,-0.005409314184034897,-0.005409314184034897,-0.005409314184034897,1,1.0119011873995627,1.0137937226590494,4764.6895
2005-01-31,0.011197913019870054,3913.68994140625,0.011197913019870054,0.011197913019870054,0.011197913019870054,1,1.0232323688807663,1.0251460965854757,4764.7007
2005-02-01,0.006513032615255154,3939.179931640625,0.006513032615255154,0.006513032615255154,0.006513032615255154,1,1.0298967146722715,1.0318229065479385,4764.6987
2005-02-02,0.0031834136241848388,3951.719970703125,0.0031834136241848388,0.0031834136241848388,0.0031834136241848388,1,1.0331753019052625,1.0351076256463891,4764.672
2005-02-03,-0.00576458591847584,3928.93994140625,-0.00576458591847584,-0.00576458591847584,-0.00576458591847584,1,1.0272194741085825,1.029140658803481,4764.7485
2005-02-04,0.007398959717610287,3958.010009765625,0.007398959717610287,0.007398959717610287,0.007398959717610287,1,1.0348198296186568,1.036755229081723,4764.772
2005-02-07,0.006035834300363474,3981.89990234375,0.006035834300363474,0.006035834300363474,0.006035834300363474,1,1.0410658306409655,1.0430129118544957,4764.7964
2005-02-08,-0.000283754700070471,3980.77001953125,-0.000283754700070471,-0.000283754700070471,-0.000283754700070471,1,1.0407704233184383,1.0427169520385229,4764.752
2005-02-09,-0.0028009410965827986,3969.6201171875,-0.0028009410965827986,-0.0028009410965827986,-0.0028009410965827986,1,1.0378552866676578,1.0397963632754545,4764.744
2005-02-10,0.00018893495545135863,3970.3701171875,0.00018893495545135863,0.00018893495545135863,0.00018893495545135863,1,1.0380513738100092,1.0399928171550286,4764.8047
2005-02-11,0.011681501080144763,4016.75,0.011681501080144763,0.011681501080144763,0.011681501080144763,1,1.0501773720544165,1.0521414943719678,4764.755
2005-02-14,-0.0011551360124789634,4012.110107421875,-0.0011551360124789634,-0.0011551360124789634,-0.0011551360124789634,1,1.0489642743524659,1.0509261278415953,4764.774
2005-02-15,0.004571121743661477,4030.449951171875,0.004571121743661477,0.004571121743661477,0.004571121743661477,1,1.0537592177552826,1.055730039115554,4764.772
2005-02-16,-0.005317007257314765,4009.02001953125,-0.005317007257314765,-0.005317007257314765,-0.005317007257314765,1,1.0481563723470153,1.0501167148358113,4764.85
2005-02-17,-0.0008780249323029343,4005.5,-0.0008780249323029343,-0.0008780249323029343,-0.0008780249323029343,1,1.0472360649191423,1.0491946861783574,4764.875
2005-02-18,0.005871930977718209,4029.02001953125,0.005871930977718209,0.005871930977718209,0.005871930977718209,1,1.0533853628097247,1.0553554849577855,4764.868
2005-02-21,-0.001588451363538912,4022.6201171875,-0.001588451363538912,-0.001588451363538912,-0.001588451363538912,1,1.0517121113938377,1.0536791040986861,4764.857
2005-02-22,-0.005043985877713486,4002.330078125,-0.005043985877713486,-0.005043985877713486,-0.005043985877713486,1,1.046407290356547,1.0483643615779705,4764.878
2005-02-23,-0.006281375155976043,3977.18994140625,-0.006281375155976043,-0.006281375155976043,-0.006281375155976043,1,1.0398344135998692,1.041779191722744,4764.8687
2005-02-24,0.00012068331556225331,3977.669921875,0.00012068331556225331,0.00012068331556225331,0.00012068331556225331,1,1.0399599042645382,1.0419049170896848,4764.888
2005-02-25,0.014304893971079702,4034.570068359375,0.014304893971079702,0.014304893971079702,0.014304893971079702,1,1.0548364204292167,1.0568092564565994,4764.886
2005-02-28,-0.0018366656482466936,4027.159912109375,-0.0018366656482466936,-0.0018366656482466936,-0.0018366656482466936,1,1.0528990386112949,1.0548682511985163,4764.817
2005-03-01,0.00690811116681056,4054.97998046875,0.00690811116681056,0.00690811116681056,0.00690811116681056,1,1.0601725822174497,1.0621553983441347,4764.8687
2005-03-02,0.0019087616391832984,4062.719970703125,0.0019087616391832984,0.0019087616391832984,0.0019087616391832984,1,1.0621961989733002,1.0641827998233455,4764.9365
